sku,unit_cost,current_price,suggested_price,product_category,date,product_name,product_description,units_sold,expected_units_sold,optimal_units_sold,min_price,max_price,global_optimal_price,current_margin_percentage,suggested_margin_percentage,optimal_margin_percentage,current_net_margin,expected_net_margin_expected_volume,optimal_net_margin,current_revenue,expected_revenue_expected_volume,optimal_revenue
ELEC003,90.0,147.22,130.28487569212874,Electronics,2024-05-19T00:00:00.000000,Smartwatch,"Stylish fitness smartwatch with built-in heart rate monitor, GPS tracking, sleep analysis, and water-resistant design.",42.0,93.0,93.0,110.0,150.0,130.28487713498137,0.6357777777777778,0.4476097299125415,0.44760974594423747,2403.24,3746.4934393679723,3746.4935735532677,6183.24,12116.493439367972,12116.493573553267
HOME001,38.12,50.89,49.99999217289893,Home & Kitchen,2024-05-19T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",67.0,69.0,57.0,41.0,50.0,54.064493901944566,0.3349947534102834,0.31164722384309895,0.418271088718378,855.5900000000003,819.7194599300262,908.8361524108404,3409.63,3449.999459930026,3081.67615241084
HOME001,38.12,64.88,49.99999217289893,Home & Kitchen,2024-05-19T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",15.0,69.0,57.0,41.0,50.0,54.064493901944566,0.70199370409234,0.31164722384309895,0.418271088718378,401.4,819.7194599300262,908.8361524108404,973.1999999999999,3449.999459930026,3081.67615241084
HOME002,55.0,102.7,83.20451646603145,Home & Kitchen,2024-05-19T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",14.0,78.0,78.0,65.4,115.0,83.2045155418969,0.8672727272727273,0.5128093902914809,0.5128093734890344,667.8000000000001,2199.9522843504533,2199.9522122679577,1437.8,6489.952284350453,6489.952212267958
HOME002,55.0,111.8,83.20451646603145,Home & Kitchen,2024-05-19T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",4.0,78.0,78.0,65.4,115.0,83.2045155418969,1.0327272727272727,0.5128093902914809,0.5128093734890344,227.2,2199.9522843504533,2199.9522122679577,447.2,6489.952284350453,6489.952212267958
HOME002,55.0,115.01,83.20451646603145,Home & Kitchen,2024-05-19T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",2.0,78.0,78.0,65.4,115.0,83.2045155418969,1.0910909090909091,0.5128093902914809,0.5128093734890344,120.02000000000001,2199.9522843504533,2199.9522122679577,230.02,6489.952284350453,6489.952212267958
SPORT001,18.0,24.63,25.436578035035986,Sports & Outdoors,2024-05-19T00:00:00.000000,Yoga Mat,"Eco-friendly, high-density yoga mat with anti-slip surface, optimal cushioning, and a carry strap for easy transport.",156.0,142.0,142.0,24.0,35.0,25.43657992489905,0.3683333333333333,0.4131432241686659,0.41314332916105834,1034.2799999999997,1055.99408097511,1055.994349335665,3842.2799999999997,3611.99408097511,3611.994349335665
SPORT001,18.0,29.26,25.436578035035986,Sports & Outdoors,2024-05-19T00:00:00.000000,Yoga Mat,"Eco-friendly, high-density yoga mat with anti-slip surface, optimal cushioning, and a carry strap for easy transport.",44.0,142.0,142.0,24.0,35.0,25.43657992489905,0.6255555555555556,0.4131432241686659,0.41314332916105834,495.44000000000005,1055.99408097511,1055.994349335665,1287.44,3611.99408097511,3611.994349335665
SPORT002,36.2,55.32,59.54019941630957,Sports & Outdoors,2024-05-19T00:00:00.000000,Dumbbell Set,Versatile adjustable dumbbell set with ergonomic grips and multiple weight options for effective strength training at home.,71.0,61.0,61.0,45.0,86.0,59.540199862641444,0.5281767955801104,0.6447568899533029,0.6447569022829127,1357.5199999999998,1423.7521643948835,1423.7521916211278,3927.72,3631.9521643948838,3631.952191621128
SPORT002,36.2,60.43,59.54019941630957,Sports & Outdoors,2024-05-19T00:00:00.000000,Dumbbell Set,Versatile adjustable dumbbell set with ergonomic grips and multiple weight options for effective strength training at home.,59.0,61.0,61.0,45.0,86.0,59.540199862641444,0.6693370165745854,0.6447568899533029,0.6447569022829127,1429.5699999999997,1423.7521643948835,1423.7521916211278,3565.37,3631.9521643948838,3631.952191621128
SPORT003,69.0,73.38,93.52136660930893,Sports & Outdoors,2024-05-19T00:00:00.000000,Camping Tent,"Compact waterproof 2-person tent with quick setup, breathable mesh panels, and durable weather-resistant materials.",39.0,27.0,27.0,77.0,123.0,93.52136971626526,0.06347826086956515,0.3553821247725931,0.3553821698009457,170.81999999999982,662.0768984513411,662.0769823391619,2861.8199999999997,2525.076898451341,2525.076982339162
SPORT003,69.0,93.63,93.52136660930893,Sports & Outdoors,2024-05-19T00:00:00.000000,Camping Tent,"Compact waterproof 2-person tent with quick setup, breathable mesh panels, and durable weather-resistant materials.",27.0,27.0,27.0,77.0,123.0,93.52136971626526,0.3569565217391304,0.3553821247725931,0.3553821698009457,665.0099999999999,662.0768984513411,662.0769823391619,2528.0099999999998,2525.076898451341,2525.076982339162
APP001,19.0,42.91,39.43162842039286,Apparel,2024-05-20T00:00:00.000000,Denim Jeans,"Classic-fit denim jeans crafted from a stretchable cotton blend, offering comfort, durability, and timeless style.",106.0,129.0,129.0,35.0,70.0,39.43162594582655,1.2584210526315787,1.0753488642312032,1.0753487339908712,2534.4599999999996,2635.680066230679,2635.6797470116253,4548.46,5086.68006623068,5086.679747011625
APP001,19.0,43.72,39.43162842039286,Apparel,2024-05-20T00:00:00.000000,Denim Jeans,"Classic-fit denim jeans crafted from a stretchable cotton blend, offering comfort, durability, and timeless style.",100.0,129.0,129.0,35.0,70.0,39.43162594582655,1.3010526315789472,1.0753488642312032,1.0753487339908712,2472.0,2635.680066230679,2635.6797470116253,4372.0,5086.68006623068,5086.679747011625
APP002,51.0,75.09,75.67936903803569,Apparel,2024-05-20T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",65.0,64.0,64.0,55.5,100.0,75.67936887750595,0.47235294117647064,0.48390919682422917,0.48390919367658725,1565.8500000000001,1579.479618434284,1579.4796081603808,4880.85,4843.479618434284,4843.479608160381
APP002,51.0,89.89,75.67936903803569,Apparel,2024-05-20T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",26.0,64.0,64.0,55.5,100.0,75.67936887750595,0.7625490196078432,0.48390919682422917,0.48390919367658725,1011.14,1579.479618434284,1579.4796081603808,2337.14,4843.479618434284,4843.479608160381
APP002,51.0,93.22,75.67936903803569,Apparel,2024-05-20T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",20.0,64.0,64.0,55.5,100.0,75.67936887750595,0.8278431372549019,0.48390919682422917,0.48390919367658725,844.4,1579.479618434284,1579.4796081603808,1864.4,4843.479618434284,4843.479608160381
APP002,51.0,97.14,75.67936903803569,Apparel,2024-05-20T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",14.0,64.0,64.0,55.5,100.0,75.67936887750595,0.9047058823529411,0.48390919682422917,0.48390919367658725,645.96,1579.479618434284,1579.4796081603808,1359.96,4843.479618434284,4843.479608160381
BEAU001,8.1,12.85,10.686551185907641,Beauty & Health,2024-05-20T00:00:00.000000,Facial Cleanser,"Gentle daily foaming cleanser enriched with aloe vera and vitamin E, designed to remove impurities without drying the skin.",28.0,133.0,133.0,9.0,14.0,10.68655015061057,0.5864197530864198,0.319327306902178,0.31932717908772473,133.0,344.0113077257163,344.01117003120584,359.8,1421.3113077257162,1421.3111700312058
BEAU002,12.0,20.54,25.842562469587794,Beauty & Health,2024-05-20T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",68.0,56.0,56.0,23.45,37.0,25.842562633676025,0.7116666666666666,1.1535468724656495,1.1535468861396687,580.7199999999999,775.1834982969165,775.1835074858574,1396.72,1447.1834982969165,1447.1835074858573
BEAU002,12.0,21.35,25.842562469587794,Beauty & Health,2024-05-20T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",67.0,56.0,56.0,23.45,37.0,25.842562633676025,0.7791666666666668,1.1535468724656495,1.1535468861396687,626.45,775.1834982969165,775.1835074858574,1430.45,1447.1834982969165,1447.1835074858573
BEAU002,12.0,23.42,25.842562469587794,Beauty & Health,2024-05-20T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",64.0,56.0,56.0,23.45,37.0,25.842562633676025,0.9516666666666668,1.1535468724656495,1.1535468861396687,730.8800000000001,775.1834982969165,775.1835074858574,1498.88,1447.1834982969165,1447.1835074858573
BEAU002,12.0,25.06,25.842562469587794,Beauty & Health,2024-05-20T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",59.0,56.0,56.0,23.45,37.0,25.842562633676025,1.0883333333333332,1.1535468724656495,1.1535468861396687,770.54,775.1834982969165,775.1835074858574,1478.54,1447.1834982969165,1447.1835074858573
BEAU003,27.5,54.16,40.88652928974441,Beauty & Health,2024-05-20T00:00:00.000000,Electric Toothbrush,"Rechargeable electric toothbrush with smart timer, 3 brushing modes, and long-lasting battery for superior oral hygiene.",5.0,84.0,84.0,33.2,59.0,40.8865292561377,0.9694545454545453,0.48678288326343305,0.4867828820413709,133.29999999999998,1124.4684603385303,1124.4684575155668,270.79999999999995,3434.4684603385303,3434.4684575155666
ELEC001,81.0,85.83,98.42066722259658,Electronics,2024-05-20T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",130.0,84.0,84.0,90.0,110.0,98.42066721138626,0.05962962962962961,0.21506996571106884,0.21506996557266986,627.8999999999997,1463.3360466981126,1463.3360457564459,11157.9,8267.336046698112,8267.336045756445
ELEC001,81.0,118.03,98.42066722259658,Electronics,2024-05-20T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",13.0,84.0,84.0,90.0,110.0,98.42066721138626,0.4571604938271605,0.21506996571106884,0.21506996557266986,481.39,1463.3360466981126,1463.3360457564459,1534.39,8267.336046698112,8267.336045756445
ELEC002,290.0,319.76,356.33193511078946,Electronics,2024-05-20T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",286.0,218.0,218.0,350.0,420.0,356.3319350204882,0.10262068965517238,0.2287308107268602,0.22873081041547647,8511.359999999997,14460.361854152103,14460.361834466423,91451.36,77680.3618541521,77680.36183446643
ELEC002,290.0,343.08,356.33193511078946,Electronics,2024-05-20T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",254.0,218.0,218.0,350.0,420.0,356.3319350204882,0.18303448275862064,0.2287308107268602,0.22873081041547647,13482.319999999996,14460.361854152103,14460.361834466423,87142.31999999999,77680.3618541521,77680.36183446643
ELEC003,90.0,116.41,130.28487569212874,Electronics,2024-05-20T00:00:00.000000,Smartwatch,"Stylish fitness smartwatch with built-in heart rate monitor, GPS tracking, sleep analysis, and water-resistant design.",113.0,93.0,93.0,110.0,150.0,130.28487713498137,0.2934444444444444,0.4476097299125415,0.44760974594423747,2984.3299999999995,3746.4934393679723,3746.4935735532677,13154.33,12116.493439367972,12116.493573553267
ELEC003,90.0,132.22,130.28487569212874,Electronics,2024-05-20T00:00:00.000000,Smartwatch,"Stylish fitness smartwatch with built-in heart rate monitor, GPS tracking, sleep analysis, and water-resistant design.",88.0,93.0,93.0,110.0,150.0,130.28487713498137,0.4691111111111111,0.4476097299125415,0.44760974594423747,3715.3599999999997,3746.4934393679723,3746.4935735532677,11635.36,12116.493439367972,12116.493573553267
ELEC003,90.0,174.62,130.28487569212874,Electronics,2024-05-20T00:00:00.000000,Smartwatch,"Stylish fitness smartwatch with built-in heart rate monitor, GPS tracking, sleep analysis, and water-resistant design.",3.0,93.0,93.0,110.0,150.0,130.28487713498137,0.9402222222222223,0.4476097299125415,0.44760974594423747,253.86,3746.4934393679723,3746.4935735532677,523.86,12116.493439367972,12116.493573553267
HOME001,38.12,48.07,49.99999217289893,Home & Kitchen,2024-05-20T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",72.0,69.0,57.0,41.0,50.0,54.064493901944566,0.26101783840503684,0.31164722384309895,0.418271088718378,716.4000000000002,819.7194599300262,908.8361524108404,3461.04,3449.999459930026,3081.67615241084
HOME001,38.12,49.52,49.99999217289893,Home & Kitchen,2024-05-20T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",70.0,69.0,57.0,41.0,50.0,54.064493901944566,0.29905561385099705,0.31164722384309895,0.418271088718378,798.0000000000005,819.7194599300262,908.8361524108404,3466.4,3449.999459930026,3081.67615241084
HOME001,38.12,58.25,49.99999217289893,Home & Kitchen,2024-05-20T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",40.0,69.0,57.0,41.0,50.0,54.064493901944566,0.5280692549842604,0.31164722384309895,0.418271088718378,805.2,819.7194599300262,908.8361524108404,2330.0,3449.999459930026,3081.67615241084
HOME002,55.0,77.64,83.20451646603145,Home & Kitchen,2024-05-20T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",89.0,78.0,78.0,65.4,115.0,83.2045155418969,0.41163636363636363,0.5128093902914809,0.5128093734890344,2014.96,2199.9522843504533,2199.9522122679577,6909.96,6489.952284350453,6489.952212267958
HOME002,55.0,84.82,83.20451646603145,Home & Kitchen,2024-05-20T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",73.0,78.0,78.0,65.4,115.0,83.2045155418969,0.5421818181818181,0.5128093902914809,0.5128093734890344,2176.8599999999997,2199.9522843504533,2199.9522122679577,6191.86,6489.952284350453,6489.952212267958
HOME002,55.0,116.95,83.20451646603145,Home & Kitchen,2024-05-20T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",2.0,78.0,78.0,65.4,115.0,83.2045155418969,1.1263636363636365,0.5128093902914809,0.5128093734890344,123.9,2199.9522843504533,2199.9522122679577,233.9,6489.952284350453,6489.952212267958
HOME003,52.0,93.41,70.60789976734004,Home & Kitchen,2024-05-20T00:00:00.000000,Cookware Set,"Comprehensive 10-piece non-stick cookware set with ergonomic handles and even heat distribution, suitable for all stovetops.",2.0,41.0,41.0,52.0,100.0,70.60790049081895,0.7963461538461538,0.35784422629500084,0.3578442402080567,82.82,762.9238904609418,762.9239201235769,186.82,2894.923890460942,2894.923920123577
SPORT001,18.0,25.51,25.436578035035986,Sports & Outdoors,2024-05-20T00:00:00.000000,Yoga Mat,"Eco-friendly, high-density yoga mat with anti-slip surface, optimal cushioning, and a carry strap for easy transport.",141.0,142.0,142.0,24.0,35.0,25.43657992489905,0.4172222222222223,0.4131432241686659,0.41314332916105834,1058.9100000000003,1055.99408097511,1055.994349335665,3596.9100000000003,3611.99408097511,3611.994349335665
SPORT002,36.2,43.13,59.54019941630957,Sports & Outdoors,2024-05-20T00:00:00.000000,Dumbbell Set,Versatile adjustable dumbbell set with ergonomic grips and multiple weight options for effective strength training at home.,85.0,61.0,61.0,45.0,86.0,59.540199862641444,0.19143646408839776,0.6447568899533029,0.6447569022829127,589.05,1423.7521643948835,1423.7521916211278,3666.05,3631.9521643948838,3631.952191621128
SPORT002,36.2,49.28,59.54019941630957,Sports & Outdoors,2024-05-20T00:00:00.000000,Dumbbell Set,Versatile adjustable dumbbell set with ergonomic grips and multiple weight options for effective strength training at home.,80.0,61.0,61.0,45.0,86.0,59.540199862641444,0.36132596685082863,0.6447568899533029,0.6447569022829127,1046.3999999999999,1423.7521643948835,1423.7521916211278,3942.4,3631.9521643948838,3631.952191621128
SPORT003,69.0,90.31,93.52136660930893,Sports & Outdoors,2024-05-20T00:00:00.000000,Camping Tent,"Compact waterproof 2-person tent with quick setup, breathable mesh panels, and durable weather-resistant materials.",30.0,27.0,27.0,77.0,123.0,93.52136971626526,0.30884057971014495,0.3553821247725931,0.3553821698009457,639.3000000000001,662.0768984513411,662.0769823391619,2709.3,2525.076898451341,2525.076982339162
SPORT003,69.0,101.62,93.52136660930893,Sports & Outdoors,2024-05-20T00:00:00.000000,Camping Tent,"Compact waterproof 2-person tent with quick setup, breathable mesh panels, and durable weather-resistant materials.",17.0,27.0,27.0,77.0,123.0,93.52136971626526,0.47275362318840586,0.3553821247725931,0.3553821698009457,554.5400000000001,662.0768984513411,662.0769823391619,1727.54,2525.076898451341,2525.076982339162
APP001,19.0,58.42,39.43162842039286,Apparel,2024-05-21T00:00:00.000000,Denim Jeans,"Classic-fit denim jeans crafted from a stretchable cotton blend, offering comfort, durability, and timeless style.",23.0,129.0,129.0,35.0,70.0,39.43162594582655,2.0747368421052634,1.0753488642312032,1.0753487339908712,906.6600000000001,2635.680066230679,2635.6797470116253,1343.66,5086.68006623068,5086.679747011625
APP001,19.0,69.21,39.43162842039286,Apparel,2024-05-21T00:00:00.000000,Denim Jeans,"Classic-fit denim jeans crafted from a stretchable cotton blend, offering comfort, durability, and timeless style.",6.0,129.0,129.0,35.0,70.0,39.43162594582655,2.642631578947368,1.0753488642312032,1.0753487339908712,301.26,2635.680066230679,2635.6797470116253,415.26,5086.68006623068,5086.679747011625
APP003,42.0,48.19,61.91175684712575,Apparel,2024-05-21T00:00:00.000000,Running Shoes,"Ultra-lightweight running shoes with cushioned soles, breathable mesh upper, and shock-absorbing design for peak performance.",227.0,154.0,154.0,49.99,90.0,61.91175577737907,0.14738095238095233,0.4740894487410893,0.47408942327093023,1405.1299999999994,3066.410554457366,3066.410389716377,10939.13,9534.410554457365,9534.410389716377
APP003,42.0,88.38,61.91175684712575,Apparel,2024-05-21T00:00:00.000000,Running Shoes,"Ultra-lightweight running shoes with cushioned soles, breathable mesh upper, and shock-absorbing design for peak performance.",12.0,154.0,154.0,49.99,90.0,61.91175577737907,1.104285714285714,0.4740894487410893,0.47408942327093023,556.56,3066.410554457366,3066.410389716377,1060.56,9534.410554457365,9534.410389716377
BEAU001,8.1,8.2,10.686551185907641,Beauty & Health,2024-05-21T00:00:00.000000,Facial Cleanser,"Gentle daily foaming cleanser enriched with aloe vera and vitamin E, designed to remove impurities without drying the skin.",194.0,133.0,133.0,9.0,14.0,10.68655015061057,0.012345679012345635,0.319327306902178,0.31932717908772473,19.39999999999993,344.0113077257163,344.01117003120584,1590.8,1421.3113077257162,1421.3111700312058
BEAU001,8.1,8.39,10.686551185907641,Beauty & Health,2024-05-21T00:00:00.000000,Facial Cleanser,"Gentle daily foaming cleanser enriched with aloe vera and vitamin E, designed to remove impurities without drying the skin.",193.0,133.0,133.0,9.0,14.0,10.68655015061057,0.03580246913580259,0.319327306902178,0.31932717908772473,55.97000000000018,344.0113077257163,344.01117003120584,1619.2700000000002,1421.3113077257162,1421.3111700312058
BEAU001,8.1,9.23,10.686551185907641,Beauty & Health,2024-05-21T00:00:00.000000,Facial Cleanser,"Gentle daily foaming cleanser enriched with aloe vera and vitamin E, designed to remove impurities without drying the skin.",183.0,133.0,133.0,9.0,14.0,10.68655015061057,0.13950617283950628,0.319327306902178,0.31932717908772473,206.79000000000013,344.0113077257163,344.01117003120584,1689.0900000000001,1421.3113077257162,1421.3111700312058
BEAU001,8.1,13.61,10.686551185907641,Beauty & Health,2024-05-21T00:00:00.000000,Facial Cleanser,"Gentle daily foaming cleanser enriched with aloe vera and vitamin E, designed to remove impurities without drying the skin.",13.0,133.0,133.0,9.0,14.0,10.68655015061057,0.6802469135802469,0.319327306902178,0.31932717908772473,71.63,344.0113077257163,344.01117003120584,176.93,1421.3113077257162,1421.3111700312058
BEAU002,12.0,20.38,25.842562469587794,Beauty & Health,2024-05-21T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",68.0,56.0,56.0,23.45,37.0,25.842562633676025,0.6983333333333333,1.1535468724656495,1.1535468861396687,569.8399999999999,775.1834982969165,775.1835074858574,1385.84,1447.1834982969165,1447.1835074858573
BEAU002,12.0,31.58,25.842562469587794,Beauty & Health,2024-05-21T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",23.0,56.0,56.0,23.45,37.0,25.842562633676025,1.6316666666666666,1.1535468724656495,1.1535468861396687,450.34,775.1834982969165,775.1835074858574,726.3399999999999,1447.1834982969165,1447.1835074858573
BEAU002,12.0,32.76,25.842562469587794,Beauty & Health,2024-05-21T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",17.0,56.0,56.0,23.45,37.0,25.842562633676025,1.7299999999999998,1.1535468724656495,1.1535468861396687,352.91999999999996,775.1834982969165,775.1835074858574,556.92,1447.1834982969165,1447.1835074858573
BEAU002,12.0,33.27,25.842562469587794,Beauty & Health,2024-05-21T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",15.0,56.0,56.0,23.45,37.0,25.842562633676025,1.7725000000000002,1.1535468724656495,1.1535468861396687,319.05000000000007,775.1834982969165,775.1835074858574,499.05000000000007,1447.1834982969165,1447.1835074858573
BEAU002,12.0,33.74,25.842562469587794,Beauty & Health,2024-05-21T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",13.0,56.0,56.0,23.45,37.0,25.842562633676025,1.8116666666666668,1.1535468724656495,1.1535468861396687,282.62,775.1834982969165,775.1835074858574,438.62,1447.1834982969165,1447.1835074858573
BEAU003,27.5,54.12,40.88652928974441,Beauty & Health,2024-05-21T00:00:00.000000,Electric Toothbrush,"Rechargeable electric toothbrush with smart timer, 3 brushing modes, and long-lasting battery for superior oral hygiene.",5.0,84.0,84.0,33.2,59.0,40.8865292561377,0.9679999999999999,0.48678288326343305,0.4867828820413709,133.1,1124.4684603385303,1124.4684575155668,270.59999999999997,3434.4684603385303,3434.4684575155666
ELEC001,81.0,95.93,98.42066722259658,Electronics,2024-05-21T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",95.0,84.0,84.0,90.0,110.0,98.42066721138626,0.18432098765432106,0.21506996571106884,0.21506996557266986,1418.3500000000006,1463.3360466981126,1463.3360457564459,9113.35,8267.336046698112,8267.336045756445
ELEC002,290.0,327.61,356.33193511078946,Electronics,2024-05-21T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",278.0,218.0,218.0,350.0,420.0,356.3319350204882,0.12968965517241385,0.2287308107268602,0.22873081041547647,10455.580000000004,14460.361854152103,14460.361834466423,91075.58,77680.3618541521,77680.36183446643
ELEC002,290.0,328.4,356.33193511078946,Electronics,2024-05-21T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",277.0,218.0,218.0,350.0,420.0,356.3319350204882,0.1324137931034482,0.2287308107268602,0.22873081041547647,10636.799999999994,14460.361854152103,14460.361834466423,90966.79999999999,77680.3618541521,77680.36183446643
ELEC003,90.0,159.24,130.28487569212874,Electronics,2024-05-21T00:00:00.000000,Smartwatch,"Stylish fitness smartwatch with built-in heart rate monitor, GPS tracking, sleep analysis, and water-resistant design.",15.0,93.0,93.0,110.0,150.0,130.28487713498137,0.7693333333333334,0.4476097299125415,0.44760974594423747,1038.6000000000001,3746.4934393679723,3746.4935735532677,2388.6000000000004,12116.493439367972,12116.493573553267
HOME001,38.12,48.58,49.99999217289893,Home & Kitchen,2024-05-21T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",72.0,69.0,57.0,41.0,50.0,54.064493901944566,0.27439664218258136,0.31164722384309895,0.418271088718378,753.1200000000001,819.7194599300262,908.8361524108404,3497.7599999999998,3449.999459930026,3081.67615241084
HOME001,38.12,52.66,49.99999217289893,Home & Kitchen,2024-05-21T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",62.0,69.0,57.0,41.0,50.0,54.064493901944566,0.3814270724029381,0.31164722384309895,0.418271088718378,901.4799999999999,819.7194599300262,908.8361524108404,3264.9199999999996,3449.999459930026,3081.67615241084
HOME001,38.12,53.53,49.99999217289893,Home & Kitchen,2024-05-21T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",59.0,69.0,57.0,41.0,50.0,54.064493901944566,0.4042497376705143,0.31164722384309895,0.418271088718378,909.1900000000002,819.7194599300262,908.8361524108404,3158.27,3449.999459930026,3081.67615241084
HOME001,38.12,58.6,49.99999217289893,Home & Kitchen,2024-05-21T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",38.0,69.0,57.0,41.0,50.0,54.064493901944566,0.5372507869884576,0.31164722384309895,0.418271088718378,778.2400000000001,819.7194599300262,908.8361524108404,2226.8,3449.999459930026,3081.67615241084
HOME001,38.12,60.11,49.99999217289893,Home & Kitchen,2024-05-21T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",32.0,69.0,57.0,41.0,50.0,54.064493901944566,0.576862539349423,0.31164722384309895,0.418271088718378,703.6800000000001,819.7194599300262,908.8361524108404,1923.52,3449.999459930026,3081.67615241084
HOME001,38.12,76.6,49.99999217289893,Home & Kitchen,2024-05-21T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",1.0,69.0,57.0,41.0,50.0,54.064493901944566,1.0094438614900314,0.31164722384309895,0.418271088718378,38.48,819.7194599300262,908.8361524108404,76.6,3449.999459930026,3081.67615241084
HOME001,38.12,77.02,49.99999217289893,Home & Kitchen,2024-05-21T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",1.0,69.0,57.0,41.0,50.0,54.064493901944566,1.0204616998950682,0.31164722384309895,0.418271088718378,38.9,819.7194599300262,908.8361524108404,77.02,3449.999459930026,3081.67615241084
HOME002,55.0,67.23,83.20451646603145,Home & Kitchen,2024-05-21T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",98.0,78.0,78.0,65.4,115.0,83.2045155418969,0.22236363636363643,0.5128093902914809,0.5128093734890344,1198.5400000000004,2199.9522843504533,2199.9522122679577,6588.54,6489.952284350453,6489.952212267958
